persons_detected,unique_tracks,zone_occupancy,restricted_zone_entries,restricted_zone_exits,time_in_restricted_zone,loitering_events,after_hours_activity,crowd_level,repeated_entries,detection_confidence_mean,detection_confidence_min,detection_confidence_max,movement_speed,event_frequency,events_per_minute,activity_hour,day_of_week,camera_activity_level,is_anomaly,scenario_type
14,1,0,0,0,0.0,0,0.0,1,0,0.825,0.73,0.86,64.6,0,0.0,16,2,0.424,0,normal_daytime
26,2,1,1,1,1.1,0,0.0,1,0,0.866,0.718,0.889,62.4,1,1.0,8,4,0.497,0,normal_daytime
6,1,0,1,1,6.6,0,1.0,0,0,0.825,0.705,0.875,37.4,0,0.0,5,2,0.14,0,normal_night_staff
10,1,1,0,0,0.0,0,1.0,1,0,0.852,0.732,0.902,34.1,0,0.0,21,6,0.14,0,normal_night_staff
36,3,2,0,0,0.0,0,0.0,1,0,0.898,0.798,0.938,53.3,0,0.0,18,3,0.41,0,normal_lobby_transit
48,2,2,4,1,55.2,2,1.0,2,2,0.859,0.679,0.919,6.4,3,4.5,3,5,0.76,1,after_hours_breach
48,4,0,2,1,5.0,0,0.0,1,0,0.822,0.65,0.86,37.9,2,2.0,17,5,0.584,0,normal_daytime
14,2,0,1,1,7.0,0,1.0,0,0,0.825,0.705,0.875,44.4,0,0.0,5,0,0.2,0,normal_night_staff
11,1,0,0,0,0.0,0,0.0,1,1,0.89,0.806,0.939,24.6,0,0.0,17,5,0.304,0,normal_daytime
90,6,0,1,0,4.3,0,0.0,1,0,0.848,0.714,0.886,42.5,0,0.0,13,3,0.758,0,normal_daytime
10,1,1,0,0,0.0,0,0.0,1,0,0.865,0.747,0.909,23.5,0,0.0,12,0,0.3,0,normal_daytime
20,2,1,1,0,3.2,0,0.0,1,0,0.894,0.761,0.947,34.2,1,1.0,8,6,0.413,0,normal_daytime
66,6,2,0,0,0.0,0,0.0,3,0,0.924,0.824,0.964,45.5,0,0.0,11,6,0.62,0,normal_lobby_transit
34,1,1,1,0,191.5,1,0.0,1,1,0.874,0.794,0.924,1.5,3,3.0,15,0,0.933,1,pharmacy_loitering
28,2,2,0,0,0.0,0,0.0,2,0,0.828,0.707,0.87,39.9,0,0.0,10,1,0.43,0,normal_daytime
70,2,2,4,0,118.8,2,1.0,2,3,0.822,0.642,0.882,18.3,2,3.0,1,2,0.888,1,after_hours_breach
72,6,2,0,0,0.0,0,0.0,2,0,0.922,0.781,0.964,24.8,0,0.0,19,4,0.704,0,normal_daytime
84,6,0,0,0,0.0,0,0.0,3,0,0.926,0.826,0.966,54.1,0,0.0,7,1,0.62,0,normal_lobby_transit
44,4,1,0,0,0.0,0,0.0,1,0,0.864,0.708,0.914,57.9,0,0.0,8,5,0.644,0,normal_daytime
12,2,1,1,1,1.2,0,1.0,1,0,0.805,0.685,0.855,37.1,0,0.0,0,5,0.2,0,normal_night_staff
24,1,1,1,0,224.2,1,1.0,1,1,0.925,0.845,0.975,3.8,3,3.0,21,1,0.998,1,pharmacy_loitering
60,4,3,2,2,10.8,0,0.0,3,0,0.938,0.775,0.97,63.4,2,2.0,17,0,0.66,0,normal_daytime
8,2,1,0,0,0.0,0,1.0,1,0,0.841,0.721,0.891,25.5,0,0.0,6,0,0.2,0,normal_night_staff
117,9,7,5,3,30.0,1,0.0,7,3,0.849,0.649,0.909,12.0,6,12.0,16,5,0.935,1,crowd_surge
30,2,0,2,1,4.8,0,0.0,1,0,0.834,0.654,0.883,59.8,0,0.0,14,3,0.489,0,normal_daytime
60,5,1,0,0,0.0,0,0.0,1,1,0.845,0.676,0.888,22.4,0,0.0,9,4,0.617,0,normal_daytime
51,3,1,0,0,0.0,0,0.0,1,0,0.892,0.792,0.932,65.1,0,0.0,12,2,0.41,0,normal_lobby_transit
189,9,5,6,3,73.3,2,1.0,5,1,0.832,0.632,0.892,16.7,4,8.0,21,5,0.935,1,crowd_surge
45,5,2,1,1,5.4,0,0.0,2,0,0.903,0.723,0.931,27.8,1,1.0,16,3,0.633,0,normal_daytime
54,6,1,0,0,0.0,0,0.0,1,1,0.835,0.701,0.895,36.3,0,0.0,14,3,0.739,0,normal_daytime
84,7,2,0,0,0.0,0,0.0,2,0,0.93,0.83,0.97,48.7,0,0.0,17,4,0.69,0,normal_lobby_transit
24,2,2,1,0,7.0,0,0.0,2,1,0.838,0.719,0.868,62.1,0,0.0,18,1,0.496,0,normal_daytime
12,1,1,1,1,8.4,0,0.0,1,1,0.833,0.669,0.88,32.9,1,1.0,19,4,0.329,0,normal_daytime
56,4,1,0,0,0.0,0,0.0,1,1,0.919,0.817,0.942,48.9,0,0.0,14,4,0.617,0,normal_daytime
42,3,1,2,2,3.4,0,0.0,1,0,0.881,0.77,0.915,49.3,2,2.0,8,4,0.538,0,normal_daytime
39,3,0,0,0,0.0,0,0.0,1,0,0.929,0.758,0.962,26.2,0,0.0,11,4,0.469,0,normal_daytime
70,5,2,0,0,0.0,0,0.0,2,1,0.871,0.773,0.915,45.3,0,0.0,13,2,0.686,0,normal_daytime
6,1,0,1,1,7.3,0,1.0,0,0,0.833,0.713,0.883,44.3,0,0.0,3,4,0.14,0,normal_night_staff
70,5,1,1,0,1.6,0,0.0,1,0,0.866,0.743,0.919,25.8,0,0.0,12,5,0.627,0,normal_daytime
9,1,0,0,0,0.0,0,1.0,0,0,0.832,0.712,0.882,34.5,0,0.0,1,6,0.14,0,normal_night_staff
48,4,0,2,1,11.2,0,0.0,1,0,0.933,0.84,0.958,26.6,0,0.0,12,1,0.55,0,normal_daytime
8,2,0,1,1,1.9,0,1.0,0,0,0.832,0.712,0.882,34.1,0,0.0,4,2,0.2,0,normal_night_staff
66,6,3,0,0,0.0,0,0.0,3,0,0.82,0.692,0.845,31.7,0,0.0,18,2,0.725,0,normal_daytime
60,5,3,1,1,2.6,0,0.0,3,0,0.825,0.671,0.868,34.9,0,0.0,15,2,0.655,0,normal_daytime
15,1,0,2,1,1.1,0,0.0,1,0,0.899,0.802,0.923,30.8,0,0.0,17,0,0.322,0,normal_daytime
52,4,2,0,0,0.0,0,0.0,2,0,0.842,0.687,0.899,30.2,0,0.0,16,1,0.561,0,normal_daytime
11,1,1,1,0,10.5,0,0.0,1,0,0.857,0.709,0.915,59.2,0,0.0,10,6,0.408,0,normal_daytime
4,1,0,1,1,1.7,0,1.0,0,0,0.805,0.685,0.855,47.0,0,0.0,1,5,0.14,0,normal_night_staff
6,1,0,1,1,6.5,0,1.0,0,0,0.828,0.708,0.878,29.5,0,0.0,23,5,0.14,0,normal_night_staff
56,4,2,1,1,3.3,0,0.0,2,0,0.842,0.739,0.888,37.4,1,1.0,15,3,0.582,0,normal_daytime
40,4,1,1,1,5.4,0,0.0,1,0,0.836,0.714,0.872,62.2,0,0.0,8,0,0.657,0,normal_daytime
4,1,1,1,1,5.9,0,1.0,1,0,0.916,0.796,0.966,39.1,0,0.0,5,2,0.14,0,normal_night_staff
66,2,2,4,0,100.9,1,1.0,2,1,0.85,0.67,0.91,11.4,2,3.0,0,5,0.852,1,after_hours_breach
27,3,2,2,2,4.3,0,0.0,2,1,0.853,0.676,0.911,57.4,2,2.0,11,6,0.562,0,normal_daytime
5,1,0,0,0,0.0,0,1.0,0,0,0.917,0.797,0.967,42.6,0,0.0,2,3,0.14,0,normal_night_staff
78,6,2,1,1,6.8,0,0.0,2,0,0.92,0.821,0.973,61.7,0,0.0,8,0,0.815,0,normal_daytime
39,3,3,1,0,3.6,0,0.0,3,1,0.896,0.757,0.943,64.0,0,0.0,19,4,0.582,0,normal_daytime
60,4,0,0,0,0.0,0,0.0,2,0,0.939,0.839,0.979,58.9,0,0.0,14,2,0.48,0,normal_lobby_transit
40,4,2,1,0,4.9,0,0.0,2,0,0.914,0.768,0.945,41.9,0,0.0,8,4,0.596,0,normal_daytime
56,4,0,1,1,9.8,0,0.0,1,0,0.823,0.697,0.866,22.5,0,0.0,18,2,0.537,0,normal_daytime
60,4,2,0,0,0.0,0,0.0,2,0,0.934,0.839,0.989,56.5,0,0.0,11,6,0.639,0,normal_daytime
18,2,1,1,1,5.4,0,1.0,1,0,0.917,0.797,0.967,45.6,0,0.0,3,0,0.2,0,normal_night_staff
42,3,0,0,0,0.0,0,0.0,1,0,0.857,0.728,0.881,60.2,0,0.0,15,5,0.571,0,normal_daytime
65,5,2,2,2,4.1,0,0.0,2,1,0.936,0.776,0.969,52.6,0,0.0,19,2,0.708,0,normal_daytime
18,2,2,0,0,0.0,0,0.0,2,0,0.94,0.773,0.989,26.6,0,0.0,12,0,0.39,0,normal_daytime
4,1,0,0,0,0.0,0,1.0,0,0,0.879,0.759,0.929,31.6,0,0.0,3,0,0.14,0,normal_night_staff
56,4,1,1,0,4.1,0,0.0,1,0,0.911,0.8,0.949,28.6,0,0.0,18,1,0.556,0,normal_daytime
12,2,0,1,1,4.7,0,1.0,0,0,0.801,0.681,0.851,36.4,0,0.0,5,6,0.2,0,normal_night_staff
8,1,0,1,1,5.7,0,0.0,1,1,0.91,0.755,0.951,38.3,0,0.0,12,6,0.345,0,normal_daytime
57,3,0,0,0,0.0,0,0.0,1,0,0.855,0.755,0.895,47.5,0,0.0,9,4,0.41,0,normal_lobby_transit
66,6,1,0,0,0.0,0,0.0,2,0,0.853,0.753,0.893,52.5,0,0.0,12,5,0.62,0,normal_lobby_transit
22,2,1,0,0,0.0,0,0.0,1,0,0.867,0.783,0.927,47.9,0,0.0,12,1,0.454,0,normal_daytime
41,1,1,1,0,221.9,1,0.0,1,0,0.888,0.808,0.938,8.6,3,3.0,12,4,0.994,1,pharmacy_loitering
80,4,1,0,0,0.0,0,0.0,2,0,0.917,0.817,0.957,38.4,0,0.0,13,0,0.48,0,normal_lobby_transit
33,3,0,1,1,3.0,0,0.0,1,1,0.871,0.694,0.895,33.2,0,0.0,17,0,0.49,0,normal_daytime
39,3,1,0,0,0.0,0,0.0,2,0,0.94,0.84,0.98,38.3,0,0.0,17,6,0.41,0,normal_lobby_transit
55,5,2,1,1,11.6,0,0.0,2,1,0.917,0.823,0.961,60.1,0,0.0,14,3,0.73,0,normal_daytime
6,1,1,0,0,0.0,0,1.0,1,0,0.864,0.744,0.914,44.4,0,0.0,0,0,0.14,0,normal_night_staff
45,3,2,0,0,0.0,0,0.0,2,0,0.917,0.807,0.965,47.9,0,0.0,11,3,0.534,0,normal_daytime
120,6,2,0,0,0.0,0,0.0,2,0,0.889,0.789,0.929,71.0,0,0.0,12,0,0.62,0,normal_lobby_transit
54,6,0,0,0,0.0,0,0.0,1,0,0.914,0.761,0.957,37.0,0,0.0,11,6,0.741,0,normal_daytime
15,1,1,8,7,24.2,0,0.0,1,7,0.883,0.783,0.933,52.7,5,7.5,14,4,1.0,1,repeated_reconnaissance
33,3,1,2,2,10.0,0,0.0,1,0,0.926,0.765,0.961,38.8,0,0.0,19,5,0.506,0,normal_daytime
14,1,0,0,0,0.0,0,0.0,1,0,0.888,0.801,0.934,61.2,0,0.0,8,4,0.414,0,normal_daytime
60,4,2,0,0,0.0,0,0.0,2,1,0.905,0.774,0.959,64.7,0,0.0,16,6,0.664,0,normal_daytime
8,2,0,1,1,2.7,0,1.0,0,0,0.845,0.725,0.895,42.5,0,0.0,22,2,0.2,0,normal_night_staff
4,1,0,1,1,6.3,0,1.0,0,0,0.87,0.75,0.92,44.8,0,0.0,4,3,0.14,0,normal_night_staff
42,3,2,2,0,2.3,0,0.0,2,1,0.901,0.731,0.946,34.9,0,0.0,18,3,0.495,0,normal_daytime
54,6,2,0,0,0.0,0,0.0,2,0,0.932,0.773,0.965,58.2,0,0.0,15,5,0.805,0,normal_daytime
176,8,9,8,2,50.8,3,0.0,9,2,0.86,0.66,0.92,16.8,3,6.0,17,0,0.92,1,crowd_surge
39,3,0,2,0,11.5,0,0.0,1,0,0.905,0.741,0.947,43.1,0,0.0,15,2,0.519,0,normal_daytime
24,2,0,1,0,4.6,0,0.0,1,0,0.869,0.775,0.891,36.4,0,0.0,16,4,0.419,0,normal_daytime
52,2,2,2,1,59.7,2,1.0,2,2,0.797,0.617,0.857,8.1,5,7.5,1,0,0.769,1,after_hours_breach
48,4,3,0,0,0.0,0,0.0,3,0,0.837,0.679,0.88,49.4,0,0.0,17,4,0.618,0,normal_daytime
5,1,0,0,0,0.0,0,1.0,0,0,0.854,0.734,0.904,30.9,0,0.0,6,5,0.14,0,normal_night_staff
48,4,0,0,0,0.0,0,0.0,1,0,0.874,0.785,0.899,62.0,0,0.0,12,0,0.656,0,normal_daytime
60,4,0,0,0,0.0,0,0.0,1,0,0.931,0.807,0.979,27.2,0,0.0,17,6,0.552,0,normal_daytime
56,4,0,2,1,2.5,0,0.0,1,1,0.872,0.704,0.906,22.9,0,0.0,10,5,0.539,0,normal_daytime
8,2,0,1,1,6.9,0,1.0,0,0,0.851,0.731,0.901,27.7,0,0.0,1,3,0.2,0,normal_night_staff
184,8,6,6,2,53.1,3,0.0,6,3,0.831,0.631,0.891,24.2,6,12.0,18,4,0.92,1,crowd_surge
33,1,1,1,0,208.9,1,0.0,1,1,0.899,0.819,0.949,2.8,3,3.0,10,4,0.968,1,pharmacy_loitering
65,5,3,2,2,10.7,0,0.0,3,1,0.92,0.785,0.976,54.0,0,0.0,15,5,0.712,0,normal_daytime
78,6,2,0,0,0.0,0,0.0,3,0,0.911,0.811,0.951,35.1,0,0.0,10,5,0.62,0,normal_lobby_transit
50,5,3,0,0,0.0,0,0.0,3,1,0.822,0.73,0.853,45.8,0,0.0,14,3,0.687,0,normal_daytime
16,2,0,1,1,7.4,0,1.0,0,0,0.869,0.749,0.919,29.7,0,0.0,3,3,0.2,0,normal_night_staff
60,4,1,1,1,6.0,0,0.0,1,0,0.885,0.724,0.927,22.8,0,0.0,16,6,0.538,0,normal_daytime
32,4,2,0,0,0.0,0,0.0,2,0,0.938,0.839,0.983,22.7,0,0.0,9,0,0.538,0,normal_daytime
42,3,3,2,0,3.1,0,0.0,3,0,0.899,0.805,0.942,33.5,0,0.0,14,1,0.491,0,normal_daytime
15,1,1,8,7,28.6,1,1.0,1,7,0.85,0.75,0.9,47.6,4,6.0,22,2,1.0,1,repeated_reconnaissance
85,5,2,0,0,0.0,0,0.0,3,0,0.946,0.846,0.986,40.4,0,0.0,16,0,0.55,0,normal_lobby_transit
13,1,0,1,1,5.4,0,0.0,1,0,0.864,0.755,0.91,64.0,1,1.0,12,4,0.422,0,normal_daytime
30,2,2,2,1,72.9,2,1.0,2,1,0.841,0.661,0.901,18.5,4,6.0,3,5,0.796,1,after_hours_breach
32,4,0,1,0,1.9,0,0.0,1,0,0.939,0.803,0.965,52.2,1,1.0,11,2,0.627,0,normal_daytime
5,1,1,0,0,0.0,0,1.0,1,0,0.874,0.754,0.924,33.1,0,0.0,5,6,0.14,0,normal_night_staff
16,2,0,2,0,5.0,0,0.0,1,0,0.869,0.749,0.889,64.3,2,2.0,13,5,0.503,0,normal_daytime
60,6,3,1,1,11.2,0,0.0,3,0,0.901,0.742,0.924,22.4,0,0.0,11,6,0.697,0,normal_daytime
18,2,1,0,0,0.0,0,0.0,1,0,0.847,0.71,0.899,55.1,0,0.0,18,6,0.475,0,normal_daytime
12,2,1,0,0,0.0,0,1.0,1,0,0.812,0.692,0.862,34.8,0,0.0,5,2,0.2,0,normal_night_staff
42,3,1,1,1,6.4,0,0.0,1,0,0.925,0.761,0.98,50.7,0,0.0,14,5,0.542,0,normal_daytime
50,2,2,3,0,113.2,1,1.0,2,3,0.805,0.625,0.865,15.6,5,7.5,3,3,0.876,1,after_hours_breach
368,16,8,4,3,55.7,2,1.0,8,4,0.784,0.584,0.844,24.5,7,14.0,20,3,1.0,1,crowd_surge
55,5,3,0,0,0.0,0,0.0,3,0,0.885,0.729,0.907,36.3,0,0.0,16,3,0.659,0,normal_daytime
60,4,1,1,0,10.3,0,0.0,1,1,0.94,0.795,0.976,36.8,1,1.0,16,1,0.58,0,normal_daytime
45,3,1,0,0,0.0,0,0.0,3,0,0.867,0.767,0.907,56.1,0,0.0,11,3,0.41,0,normal_lobby_transit
32,1,1,3,1,48.4,2,1.0,1,1,0.762,0.582,0.822,6.9,2,3.0,4,3,0.747,1,after_hours_breach
24,1,1,3,1,58.5,2,1.0,1,1,0.859,0.679,0.919,9.5,3,4.5,4,1,0.767,1,after_hours_breach
24,2,0,0,0,0.0,0,0.0,1,1,0.904,0.787,0.963,25.7,0,0.0,15,0,0.387,0,normal_daytime
30,3,0,0,0,0.0,0,0.0,1,0,0.914,0.801,0.948,54.9,0,0.0,17,4,0.555,0,normal_daytime
10,1,1,0,0,0.0,0,0.0,1,1,0.914,0.807,0.959,39.1,0,0.0,16,3,0.347,0,normal_daytime
60,6,2,0,0,0.0,0,0.0,2,0,0.891,0.753,0.934,57.7,0,0.0,15,4,0.803,0,normal_daytime
72,6,3,1,0,8.1,0,0.0,3,1,0.823,0.655,0.865,61.4,1,1.0,15,2,0.814,0,normal_daytime
24,3,0,1,1,5.2,0,0.0,1,0,0.9,0.765,0.95,43.8,0,0.0,13,2,0.521,0,normal_daytime
66,6,1,0,0,0.0,0,0.0,1,0,0.837,0.727,0.896,58.9,0,0.0,15,1,0.807,0,normal_daytime
32,4,0,2,0,10.4,0,0.0,1,0,0.865,0.744,0.891,29.4,0,0.0,10,5,0.558,0,normal_daytime
12,2,0,0,0,0.0,0,1.0,0,0,0.812,0.692,0.862,39.9,0,0.0,21,3,0.2,0,normal_night_staff
10,1,0,0,0,0.0,0,0.0,1,0,0.918,0.811,0.954,38.0,0,0.0,10,0,0.344,0,normal_daytime
38,2,2,2,1,92.0,1,1.0,2,1,0.778,0.598,0.838,9.6,3,4.5,0,0,0.834,1,after_hours_breach
68,2,2,4,0,112.9,2,1.0,2,1,0.765,0.585,0.825,6.6,4,6.0,0,1,0.876,1,after_hours_breach
42,3,0,0,0,0.0,0,0.0,3,0,0.94,0.84,0.98,46.7,0,0.0,17,0,0.41,0,normal_lobby_transit
70,5,2,0,0,0.0,0,0.0,2,0,0.848,0.711,0.878,45.7,0,0.0,12,4,0.687,0,normal_daytime
90,5,0,0,0,0.0,0,0.0,1,0,0.894,0.794,0.934,59.7,0,0.0,11,1,0.55,0,normal_lobby_transit
50,5,2,0,0,0.0,0,0.0,2,1,0.914,0.749,0.958,28.8,0,0.0,17,1,0.636,0,normal_daytime
20,2,1,1,0,5.5,0,0.0,1,0,0.844,0.667,0.874,48.0,0,0.0,15,5,0.454,0,normal_daytime
68,4,1,0,0,0.0,0,0.0,1,0,0.93,0.83,0.97,42.0,0,0.0,12,4,0.48,0,normal_lobby_transit
190,10,10,9,2,27.3,1,0.0,10,2,0.84,0.64,0.9,21.4,5,10.0,14,6,0.95,1,crowd_surge
252,9,10,8,1,55.3,4,0.0,10,3,0.789,0.589,0.849,20.4,3,6.0,11,3,0.935,1,crowd_surge
77,7,2,0,0,0.0,0,0.0,3,0,0.947,0.847,0.987,52.5,0,0.0,9,6,0.69,0,normal_lobby_transit
40,5,1,1,0,9.9,0,0.0,1,0,0.918,0.791,0.951,49.6,0,0.0,11,3,0.699,0,normal_daytime
8,2,0,0,0,0.0,0,1.0,0,0,0.858,0.738,0.908,39.1,0,0.0,2,6,0.2,0,normal_night_staff
32,1,1,4,1,85.0,2,1.0,1,3,0.765,0.585,0.825,18.4,4,6.0,0,5,0.82,1,after_hours_breach
20,2,1,1,1,6.3,0,1.0,1,0,0.894,0.774,0.944,29.3,0,0.0,23,1,0.2,0,normal_night_staff
12,1,1,0,0,0.0,0,0.0,1,1,0.862,0.695,0.901,42.7,0,0.0,17,5,0.358,0,normal_daytime
12,2,0,0,0,0.0,0,1.0,0,0,0.895,0.775,0.945,30.3,0,0.0,2,3,0.2,0,normal_night_staff
20,2,2,0,0,0.0,0,0.0,3,0,0.911,0.811,0.951,44.1,0,0.0,16,1,0.34,0,normal_lobby_transit
33,3,1,0,0,0.0,0,0.0,1,0,0.864,0.693,0.907,57.6,0,0.0,9,2,0.563,0,normal_daytime
60,5,1,1,1,6.8,0,0.0,1,0,0.87,0.71,0.91,64.6,0,0.0,13,5,0.744,0,normal_daytime
90,5,2,0,0,0.0,0,0.0,1,0,0.929,0.829,0.969,65.3,0,0.0,7,5,0.55,0,normal_lobby_transit
72,6,2,0,0,0.0,0,0.0,2,0,0.924,0.774,0.974,63.2,0,0.0,16,6,0.82,0,normal_daytime
40,5,0,1,1,3.4,0,0.0,1,1,0.844,0.737,0.891,63.4,1,1.0,10,0,0.74,0,normal_daytime
8,1,0,0,0,0.0,0,0.0,1,0,0.869,0.789,0.912,58.8,0,0.0,9,4,0.406,0,normal_daytime
224,14,11,5,1,60.7,3,1.0,11,4,0.828,0.628,0.888,25.2,4,8.0,22,6,1.0,1,crowd_surge
100,5,2,0,0,0.0,0,0.0,1,0,0.942,0.842,0.982,38.0,0,0.0,14,5,0.55,0,normal_lobby_transit
34,2,2,0,0,0.0,0,0.0,1,0,0.934,0.834,0.974,37.6,0,0.0,20,6,0.34,0,normal_lobby_transit
60,5,3,0,0,0.0,0,0.0,3,1,0.841,0.705,0.88,64.5,0,0.0,17,2,0.744,0,normal_daytime
11,1,1,0,0,0.0,0,0.0,1,0,0.858,0.712,0.9,37.9,0,0.0,14,0,0.344,0,normal_daytime
8,1,1,1,1,2.4,0,1.0,1,0,0.919,0.799,0.969,36.1,0,0.0,1,4,0.14,0,normal_night_staff
24,2,2,1,1,11.9,0,0.0,2,0,0.917,0.775,0.945,24.9,1,1.0,18,5,0.385,0,normal_daytime
43,1,1,1,0,70.2,1,1.0,1,1,0.907,0.827,0.957,2.9,3,3.0,20,2,0.69,1,pharmacy_loitering
10,1,0,1,1,2.7,0,1.0,0,0,0.916,0.796,0.966,38.5,0,0.0,5,1,0.14,0,normal_night_staff
30,2,1,6,5,22.4,1,0.0,1,5,0.864,0.764,0.914,34.2,3,4.5,14,6,0.94,1,repeated_reconnaissance
36,4,0,2,0,7.3,0,0.0,1,1,0.92,0.832,0.978,36.5,2,2.0,16,2,0.58,0,normal_daytime
57,3,1,0,0,0.0,0,0.0,3,0,0.889,0.789,0.929,41.0,0,0.0,8,1,0.41,0,normal_lobby_transit
80,5,0,0,0,0.0,0,0.0,1,0,0.907,0.807,0.947,72.3,0,0.0,18,5,0.55,0,normal_lobby_transit
105,7,1,0,0,0.0,0,0.0,2,0,0.897,0.797,0.937,69.8,0,0.0,7,0,0.69,0,normal_lobby_transit
60,5,3,0,0,0.0,0,0.0,3,0,0.871,0.73,0.907,61.0,0,0.0,9,3,0.733,0,normal_daytime
5,1,0,1,1,1.7,0,1.0,0,0,0.912,0.792,0.962,32.7,0,0.0,3,1,0.14,0,normal_night_staff
70,5,0,0,0,0.0,0,0.0,1,0,0.832,0.679,0.887,38.6,0,0.0,17,5,0.666,0,normal_daytime
60,6,3,2,2,0.7,0,0.0,3,0,0.825,0.676,0.847,58.7,2,2.0,12,2,0.806,0,normal_daytime
24,2,2,0,0,0.0,0,0.0,2,0,0.901,0.801,0.941,49.1,0,0.0,18,3,0.34,0,normal_lobby_transit
24,3,0,1,1,10.9,0,0.0,1,0,0.925,0.788,0.957,52.6,0,0.0,14,4,0.548,0,normal_daytime
33,3,0,0,0,0.0,0,0.0,1,0,0.867,0.695,0.922,23.7,0,0.0,9,2,0.461,0,normal_daytime
9,1,0,1,1,2.5,0,0.0,1,0,0.869,0.778,0.906,47.2,0,0.0,19,6,0.372,0,normal_daytime
27,3,0,1,1,5.2,0,0.0,1,0,0.866,0.716,0.906,57.8,0,0.0,12,2,0.563,0,normal_daytime
30,2,1,0,0,0.0,0,0.0,3,0,0.903,0.803,0.943,41.6,0,0.0,11,6,0.34,0,normal_lobby_transit
48,4,3,0,0,0.0,0,0.0,3,0,0.894,0.771,0.931,23.7,0,0.0,15,3,0.541,0,normal_daytime
6,1,1,1,1,4.1,0,1.0,1,0,0.818,0.698,0.868,33.8,0,0.0,23,6,0.14,0,normal_night_staff
7,1,0,0,0,0.0,0,1.0,0,0,0.83,0.71,0.88,46.0,0,0.0,2,2,0.14,0,normal_night_staff
48,4,1,0,0,0.0,0,0.0,1,0,0.929,0.791,0.989,25.6,0,0.0,12,1,0.547,0,normal_daytime
66,6,0,0,0,0.0,0,0.0,1,0,0.88,0.721,0.902,34.2,0,0.0,11,4,0.733,0,normal_daytime
6,1,0,0,0,0.0,0,1.0,0,0,0.908,0.788,0.958,42.1,0,0.0,23,5,0.14,0,normal_night_staff
120,6,1,0,0,0.0,0,0.0,3,0,0.937,0.837,0.977,66.4,0,0.0,8,1,0.62,0,normal_lobby_transit
4,1,0,1,1,4.7,0,1.0,0,0,0.873,0.753,0.923,32.0,0,0.0,6,2,0.14,0,normal_night_staff
40,4,1,0,0,0.0,0,0.0,1,0,0.939,0.789,0.967,38.0,0,0.0,12,5,0.584,0,normal_daytime
60,4,2,0,0,0.0,0,0.0,2,0,0.94,0.81,0.988,27.4,0,0.0,14,5,0.552,0,normal_daytime
10,1,0,0,0,0.0,0,1.0,0,0,0.89,0.77,0.94,27.9,0,0.0,3,1,0.14,0,normal_night_staff
34,2,2,3,1,60.8,1,1.0,2,3,0.752,0.572,0.812,10.9,4,6.0,4,2,0.772,1,after_hours_breach
24,2,2,0,0,0.0,0,0.0,1,0,0.894,0.794,0.934,41.5,0,0.0,16,3,0.34,0,normal_lobby_transit
18,2,2,0,0,0.0,0,0.0,2,0,0.863,0.704,0.907,22.7,0,0.0,12,6,0.378,0,normal_daytime
48,4,2,0,0,0.0,0,0.0,2,0,0.903,0.763,0.958,33.5,0,0.0,15,2,0.571,0,normal_daytime
56,4,0,0,0,0.0,0,0.0,2,0,0.855,0.755,0.895,64.0,0,0.0,9,1,0.48,0,normal_lobby_transit
44,4,0,1,1,3.3,0,0.0,1,0,0.879,0.757,0.901,22.6,1,1.0,19,6,0.538,0,normal_daytime
16,2,1,0,0,0.0,0,1.0,1,0,0.875,0.755,0.925,39.5,0,0.0,22,6,0.2,0,normal_night_staff
46,2,2,2,0,156.6,1,1.0,2,3,0.838,0.658,0.898,14.8,4,6.0,4,1,0.963,1,after_hours_breach
30,3,0,1,1,4.4,0,0.0,1,0,0.829,0.678,0.867,64.4,0,0.0,13,1,0.583,0,normal_daytime
10,2,1,1,1,2.0,0,1.0,1,0,0.859,0.739,0.909,36.3,0,0.0,2,0,0.2,0,normal_night_staff
13,1,0,1,1,5.4,0,0.0,1,1,0.88,0.712,0.92,36.6,0,0.0,12,6,0.34,0,normal_daytime
112,7,0,0,0,0.0,0,0.0,2,0,0.911,0.811,0.951,41.7,0,0.0,16,4,0.69,0,normal_lobby_transit
24,3,2,2,2,5.3,0,0.0,2,0,0.856,0.711,0.889,25.5,2,2.0,16,5,0.467,0,normal_daytime
56,4,2,0,0,0.0,0,0.0,2,0,0.842,0.741,0.894,36.6,0,0.0,15,1,0.58,0,normal_daytime
20,2,1,0,0,0.0,0,0.0,3,0,0.879,0.779,0.919,73.9,0,0.0,15,3,0.34,0,normal_lobby_transit
42,3,2,0,0,0.0,0,0.0,2,0,0.851,0.764,0.901,28.7,0,0.0,13,4,0.476,0,normal_daytime
5,1,0,1,1,1.5,0,1.0,0,0,0.824,0.704,0.874,30.2,0,0.0,0,0,0.14,0,normal_night_staff
196,14,10,5,3,36.7,4,0.0,10,1,0.807,0.607,0.867,12.5,4,8.0,12,3,1.0,1,crowd_surge
114,6,2,0,0,0.0,0,0.0,3,0,0.918,0.818,0.958,59.8,0,0.0,18,0,0.62,0,normal_lobby_transit
8,1,0,0,0,0.0,0,0.0,1,0,0.879,0.724,0.914,26.9,0,0.0,14,6,0.311,0,normal_daytime
16,2,2,1,1,10.8,0,0.0,2,0,0.861,0.702,0.893,58.2,0,0.0,13,5,0.485,0,normal_daytime
